,Unnamed: 0,Province_left,Health region,Hospital name,Type of hospital*,Teaching status,Intensive Care,Obstetrics,Pediatrics,"Mental Health 
and Addictions ",Rehabilitation,Long-Term Care,Other Acute,Total,Postal Code,Latitude,Longitude,geometry,index_right,OBJECTID,HR_UID,Province_right,ENGNAME,FRENAME,CurrentCas,CurrentDea,CurrentRec,CurrentTes,TotalPop20,Pop0to4_20,Pop5to9_20,Pop10to14_,Pop15to19_,Pop20to24_,Pop25to29_,Pop30to34_,Pop35to39_,Pop40to44_,Pop45to49_,Pop50to54_,Pop55to59_,Pop60to64_,Pop65to69_,Pop70to74_,Pop75to79_,Pop80to84_,Pop85Older,AverageAge,MedianAge_,Last_Updat,SourceURL,GlobalID,CurrentC_1,NewCaseRat,SHAPE_Leng,SHAPE_Area
206,208,Manitoba,Interlake–Eastern Regional Health Authority,Beausejour District Hospital,G,Non-Teaching,0,0,0,0,0,0,30,30,R0E 0C0,50.057896500000005,-96.5200145,POINT (-96.5200145 50.05789650000001),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
207,209,Manitoba,Interlake–Eastern Regional Health Authority,E. M. Crowe Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,13,13,R0C 0W0,50.864458,-98.1049068,POINT (-98.10490679999999 50.864458),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
208,210,Manitoba,Interlake–Eastern Regional Health Authority,Gimli Community Health Centre,G,Non-Teaching,0,0,0,0,0,0,26,26,R0C 1B0,50.6279201,-96.99398769999999,POINT (-96.99398769999999 50.6279201),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
209,211,Manitoba,Interlake–Eastern Regional Health Authority,Lakeshore Health Centre,G,Non-Teaching,0,0,0,0,0,0,14,14,R0C 0E0,51.1802504,-98.3526275,POINT (-98.3526275 51.1802504),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
210,212,Manitoba,Interlake–Eastern Regional Health Authority,Pinawa Hospital,G,Non-Teaching,0,0,0,0,0,0,17,17,R0E 1L0,50.1512594,-95.88350759999999,POINT (-95.88350759999999 50.1512594),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
211,213,Manitoba,Interlake–Eastern Regional Health Authority,Pine Falls Health Complex,G,Non-Teaching,0,0,0,0,0,0,23,23,R0E 1M0,50.563379600000005,-96.2148499,POINT (-96.2148499 50.5633796),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
212,214,Manitoba,Interlake–Eastern Regional Health Authority,Selkirk Regional Health Centre,G,Non-Teaching,4,8,0,0,0,0,53,65,R1A 2M2,50.1574965,-96.88771379999999,POINT (-96.88771379999999 50.1574965),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
213,215,Manitoba,Interlake–Eastern Regional Health Authority,Stonewall and District Health Centre,G,Non-Teaching,0,0,0,0,0,0,15,15,R0C 2Z0,50.131110299999996,-97.3354605,POINT (-97.3354605 50.1311103),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
214,216,Manitoba,Interlake–Eastern Regional Health Authority,Teulon/Hunter Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,18,18,R0C 3B0,50.3873261,-97.2548484,POINT (-97.2548484 50.3873261),58.0,59.0,4603,MB,Interlake-Eastern Regional Health Authority,Office rÃ©gional de la santÃ© d'Entre-les-Lacs et de l'Est,82.0,0.0,73.0,,173021.0,10372.0,9879.0,9937.0,10312.0,11392.0,11063.0,10580.0,9227.0,8813.0,10085.0,11564.0,13591.0,12475.0,11045.0,8889.0,6061.0,3921.0,3815.0,41.6,42.1,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{76E68B83-7CC6-4EC2-84DD-3EA1656E5685},0.0,0.41283180324106,38.64568034029533,10.058613408869675
215,217,Manitoba,Northern Health Region,Flin Flon General Hospital,G,Non-Teaching,0,8,0,0,0,0,34,42,R8A 1N2,54.7647594,-101.8777464,POINT (-101.8777464 54.7647594),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
216,218,Manitoba,Northern Health Region,Gillam Hospital Inc.,G,Non-Teaching,0,0,0,0,0,0,10,10,R0B 0L0,56.3464902,-94.7083708,POINT (-94.7083708 56.3464902),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
217,219,Manitoba,Northern Health Region,Lynn Lake Hospital,G,Non-Teaching,0,0,0,0,0,0,19,19,R0B 0W0,56.857347100000005,-101.0431378,POINT (-101.0431378 56.85734710000001),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
218,220,Manitoba,Northern Health Region,Snow Lake Health Centre,"G,E",Non-Teaching,0,0,0,0,0,0,4,4,R0B 1M0,54.8748937,-100.0165844,POINT (-100.0165844 54.8748937),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
219,221,Manitoba,Northern Health Region,The Pas Health Complex,"G,S-Psy",Non-Teaching,0,8,0,8,0,0,21,37,R9A 1K4,53.82741360000001,-101.2509176,POINT (-101.2509176 53.82741360000001),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
220,222,Manitoba,Northern Health Region,Thompson General Hospital,"G,S-Psy",Non-Teaching,0,21,8,10,0,0,32,71,R8N 0C8,55.7352841,-97.8566184,POINT (-97.8566184 55.7352841),51.0,52.0,4604,MB,Northern Regional Health Authority,Office rÃ©gional de la santÃ© du Nord,5.0,0.0,4.0,,77380.0,9039.0,7635.0,7348.0,6411.0,6083.0,5738.0,5050.0,4537.0,4110.0,4044.0,3898.0,3872.0,3435.0,2431.0,1815.0,994.0,544.0,396.0,30.7,26.9,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{BFA745A9-1625-45DD-AFC5-312CA686C6EB},0.0,0.184617656832699,58.669698100046176,63.656244329778175
221,223,Manitoba,Prairie Mountain Health,Baldur Health Centre,G,Non-Teaching,0,0,0,0,0,0,14,14,R0K 0B0,49.3856221,-99.2401053,POINT (-99.2401053 49.3856221),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
222,224,Manitoba,Prairie Mountain Health,Birtle Health Centre,G,Non-Teaching,0,0,0,0,0,0,14,14,R0M 0C0,50.425754600000005,-101.04682,POINT (-101.04682 50.4257546),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
223,225,Manitoba,Prairie Mountain Health,Boissevain Health Centre District,G,Non-Teaching,0,0,0,0,0,0,11,11,R0K 0E0,49.2253799,-100.06092070000001,POINT (-100.0609207 49.2253799),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
224,226,Manitoba,Prairie Mountain Health,Brandon General Hospital,"G,E,S-Psy,R",Non-Teaching,9,20,7,47,49,48,104,284,R7A 2B3,49.840379600000006,-99.9359277,POINT (-99.93592769999999 49.84037960000001),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
225,227,Manitoba,Prairie Mountain Health,Carberry Health Center,G,Non-Teaching,0,0,0,0,0,0,10,10,R0K 0H0,49.8719547,-99.35620829999999,POINT (-99.35620829999999 49.8719547),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
226,228,Manitoba,Prairie Mountain Health,Dauphin Regional Health Centre,"G,R,S-Psy",Non-Teaching,4,8,0,10,0,0,60,82,R7N 1R7,51.1479756,-100.0613895,POINT (-100.0613895 51.1479756),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
227,229,Manitoba,Prairie Mountain Health,Deloraine Health Centre,G,Non-Teaching,0,0,0,0,0,0,14,14,R0M 0M0,49.191790399999995,-100.49864409999999,POINT (-100.4986441 49.1917904),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
228,230,Manitoba,Prairie Mountain Health,Erickson District Health Centre,G,Non-Teaching,0,0,0,0,0,0,9,9,R0J 0P0,50.4958603,-99.9089741,POINT (-99.90897409999999 50.4958603),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
229,231,Manitoba,Prairie Mountain Health,Glenboro Health Centre,G,Non-Teaching,0,0,0,0,0,0,11,11,R0K 0X0,49.5595229,-99.2857808,POINT (-99.2857808 49.5595229),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
230,232,Manitoba,Prairie Mountain Health,Grandview District Hospital,G,Non-Teaching,0,0,0,0,0,0,18,18,R0L 0Y0,51.180089100000004,-100.69668109999999,POINT (-100.6966811 51.1800891),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
231,233,Manitoba,Prairie Mountain Health,Hamiota District Health Centre,G,Non-Teaching,0,0,0,0,0,0,20,20,R0M 0T0,50.182125899999996,-100.58973370000001,POINT (-100.5897337 50.1821259),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
232,234,Manitoba,Prairie Mountain Health,McCreary/Alonsa Health Centre,G,Non-Teaching,0,0,0,0,0,0,13,13,R0J 1B0,50.7722646,-99.4864073,POINT (-99.4864073 50.7722646),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
233,235,Manitoba,Prairie Mountain Health,Melita Health Centre,G,Non-Teaching,0,0,0,0,0,0,11,11,R0M 1L0,49.2711502,-100.99565109999999,POINT (-100.9956511 49.2711502),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
234,236,Manitoba,Prairie Mountain Health,Minnedosa District Hospital,G,Non-Teaching,0,0,0,0,0,0,27,27,R0J 1E0,50.2413969,-99.839984,POINT (-99.839984 50.2413969),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
235,237,Manitoba,Prairie Mountain Health,Neepawa Health Centre,G,Non-Teaching,0,0,0,0,0,0,35,35,R0J 1H0,50.227689700000006,-99.4666797,POINT (-99.4666797 50.22768970000001),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
236,238,Manitoba,Prairie Mountain Health,Rivers Health Centre,G,Non-Teaching,0,0,0,0,13,0,1,14,R0K 1X0,50.0351804,-100.242086,POINT (-100.242086 50.0351804),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
237,239,Manitoba,Prairie Mountain Health,Roblin District Health Centre,G,Non-Teaching,0,0,0,0,0,0,25,25,R0L 1P0,51.2275301,-101.36256879999999,POINT (-101.3625688 51.2275301),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
238,240,Manitoba,Prairie Mountain Health,Rossburn District Health Centre,G,Non-Teaching,0,0,0,0,0,0,9,9,R0J 1V0,50.667058600000004,-100.8045689,POINT (-100.8045689 50.6670586),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
239,241,Manitoba,Prairie Mountain Health,Russell Health Centre,G,Non-Teaching,0,0,0,0,0,0,30,30,R0J 1W0,50.77316679999999,-101.2772138,POINT (-101.2772138 50.77316679999999),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
240,242,Manitoba,Prairie Mountain Health,Shoal Lake-Strathclair Health Centre,G,Non-Teaching,0,0,0,0,0,0,12,12,R0J 1Z0,50.4382848,-100.5948061,POINT (-100.5948061 50.4382848),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
241,243,Manitoba,Prairie Mountain Health,Souris Health Centre,G,Non-Teaching,0,0,0,0,0,0,25,25,R0K 2C0,49.614677,-100.2491169,POINT (-100.2491169 49.614677),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
242,244,Manitoba,Prairie Mountain Health,Ste. Rose General Hospital,G,Non-Teaching,0,0,0,0,0,0,25,25,R0L 1S0,51.0578894,-99.5190597,POINT (-99.5190597 51.0578894),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
243,245,Manitoba,Prairie Mountain Health,Swan River Valley Hospital,G,Non-Teaching,0,0,0,0,16,0,36,52,R0L 1Z0,52.106395899999995,-101.2622843,POINT (-101.2622843 52.1063959),57.0,58.0,4602,MB,Prairie Mountain Health,SantÃ© de Prairie Mountain,477.0,1.0,255.0,,142031.0,9539.0,9204.0,8660.0,8511.0,9172.0,10013.0,9734.0,8832.0,8319.0,7856.0,7711.0,9416.0,8940.0,7815.0,6487.0,4663.0,3419.0,3740.0,40.0,38.5,2020-09-06,https://www.gov.mb.ca/covid19/index.html,{353EB808-1209-44C4-A4FC-1EE061363B75},0.0,2.816286585322922,27.536694107745245,8.764198058260089
